PLAYER_ID,PLAYER_NAME,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,GAME_DATE,SALARY
202083,Wesley Matthews,Bucks,Guard,6-4,220,USA,1986-10-14T00:00:00,13,Undrafted,898.0,30.5,12.2,2.9,2.0,1.0,0.2,OCT 01 2022,"$1,836,090"
1630178,Tyrese Maxey,76ers,Guard,6-2,200,USA,2000-11-04T00:00:00,2,21,136.0,26.4,13.2,2.5,3.2,0.6,0.3,OCT 03 2022,"$2,726,880"
1630219,Skylar Mays,Hawks,Guard,6-4,205,USA,1997-09-05T00:00:00,2,50,61.0,8.0,3.3,1.0,0.8,0.3,0.0,OCT 06 2022,
1630540,Miles McBride,Knicks,Guard,6-1,195,USA,2000-09-08T00:00:00,1,36,40.0,9.3,2.2,1.1,1.0,0.4,0.0,OCT 04 2022,"$1,563,518"
1630644,Mac McClung,Warriors,Guard,6-2,185,USA,1999-01-06T00:00:00,1,Undrafted,2.0,12.2,4.0,1.5,0.5,0.5,0.5,SEP 30 2022,"$1,637,966"
203468,CJ McCollum,Pelicans,Guard,6-3,190,USA,1991-09-19T00:00:00,9,10,590.0,31.6,19.2,3.5,3.5,0.9,0.4,OCT 04 2022,"$33,333,333"
204456,T.J. McConnell,Pacers,Guard,6-1,190,USA,1992-03-25T00:00:00,7,,481.0,22.2,6.9,3.0,5.0,1.3,0.2,OCT 05 2022,"$8,100,000"
1630183,Jaden McDaniels,Timberwolves,Forward,6-9,185,USA,2000-09-29T00:00:00,2,28,133.0,24.9,8.1,3.9,1.1,0.7,0.9,OCT 04 2022,"$2,161,440"
1629667,Jalen McDaniels,Hornets,Forward-Center,6-9,205,USA,1998-01-31T00:00:00,3,52,118.0,17.7,6.6,3.4,1.1,0.5,0.4,OCT 02 2022,"$1,930,681"
203926,Doug McDermott,Spurs,Forward,6-7,225,USA,1992-01-03T00:00:00,8,11,527.0,20.9,9.2,2.3,0.9,0.2,0.1,OCT 02 2022,"$13,750,000"
201580,JaVale McGee,Mavericks,Center-Forward,7-0,270,USA,1988-01-19T00:00:00,14,18,821.0,17.0,8.0,5.3,0.4,0.4,1.5,OCT 05 2022,"$5,461,219"
203585,Rodney McGruder,Pistons,Guard,6-4,205,USA,1991-07-29T00:00:00,6,Undrafted,285.0,19.8,5.8,2.8,1.2,0.5,0.2,OCT 04 2022,"$1,836,090"
1629162,Jordan McLaughlin,Timberwolves,Guard,5-11,185,USA,1996-04-09T00:00:00,3,Undrafted,143.0,17.0,5.0,1.8,3.5,1.0,0.1,OCT 04 2022,"$2,160,000"
203463,Ben McLemore,Trail Blazers,Guard,6-3,195,USA,1993-02-11T00:00:00,9,7,556.0,22.5,9.0,2.3,1.0,0.6,0.2,OCT 03 2022,
1629001,De'Anthony Melton,76ers,Guard,6-2,200,USA,1998-05-28T00:00:00,4,46,235.0,20.7,8.4,3.6,2.8,1.3,0.5,OCT 03 2022,"$8,250,000"
1629002,Chimezie Metu,Kings,Forward-Center,6-9,225,USA,1997-03-22T00:00:00,4,49,143.0,14.1,6.1,3.6,0.8,0.5,0.4,OCT 03 2022,"$1,910,860"
203114,Khris Middleton,Bucks,Forward,6-7,222,USA,1991-08-12T00:00:00,10,39,651.0,31.8,17.1,4.9,3.8,1.2,0.2,OCT 01 2022,"$37,948,276"
201988,Patty Mills,Nets,Guard,6-0,180,Australia,1988-08-11T00:00:00,13,55,820.0,20.7,9.2,1.7,2.3,0.7,0.1,OCT 03 2022,"$6,479,000"
200794,Paul Millsap,76ers,Forward,6-7,257,USA,1985-02-10T00:00:00,16,47,1085.0,28.1,13.4,7.1,2.2,1.2,1.0,OCT 03 2022,
1629003,Shake Milton,76ers,Guard-Forward,6-5,205,USA,1996-09-26T00:00:00,4,54,178.0,20.9,9.7,2.3,2.6,0.5,0.3,OCT 03 2022,"$1,997,718"
1630558,Davion Mitchell,Kings,Guard,6-0,202,USA,1998-09-05T00:00:00,1,9,75.0,27.7,11.5,2.2,4.2,0.7,0.3,OCT 03 2022,"$4,833,600"
1628378,Donovan Mitchell,Jazz,Guard,6-1,215,USA,1996-09-07T00:00:00,5,13,345.0,33.7,23.9,4.2,4.5,1.3,0.3,OCT 02 2022,"$30,351,780"
1630596,Evan Mobley,Cavaliers,Center,6-11,215,USA,2001-06-18T00:00:00,1,3,69.0,33.8,15.0,8.3,2.5,0.8,1.7,OCT 05 2022,"$8,478,720"
1628370,Malik Monk,Kings,Guard,6-3,200,USA,1998-02-04T00:00:00,5,11,309.0,20.4,10.3,2.3,2.0,0.5,0.2,OCT 03 2022,"$9,472,219"
202328,Greg Monroe,Timberwolves,Forward-Center,6-10,250,USA,1990-06-04T00:00:00,10,7,646.0,27.4,13.0,8.2,2.1,1.1,0.6,OCT 04 2022,
1630541,Moses Moody,Warriors,Guard,6-5,211,USA,2002-05-31T00:00:00,1,14,52.0,11.7,4.4,1.5,0.4,0.1,0.2,SEP 30 2022,"$3,740,160"
1629875,Xavier Moon,Clippers,Guard,6-2,165,USA,1995-01-02T00:00:00,1,Undrafted,10.0,13.7,5.8,1.4,2.4,0.7,0.3,SEP 30 2022,"$1,637,966"
1629630,Ja Morant,Grizzlies,Guard,6-3,174,USA,1999-08-10T00:00:00,3,2,187.0,32.2,21.2,4.5,7.1,1.0,0.3,OCT 01 2022,"$12,119,440"
1629752,Juwan Morgan,Celtics,Forward,6-7,232,USA,1997-04-17T00:00:00,4,Undrafted,52.0,6.0,1.5,1.2,0.3,0.1,0.1,,"$576,230"
202693,Markieff Morris,Heat,Forward,6-9,245,USA,1989-09-02T00:00:00,11,13,715.0,24.8,10.9,5.2,1.6,0.8,0.5,OCT 04 2022,
1628420,Monte Morris,Wizards,Guard,6-2,183,USA,1995-06-27T00:00:00,5,51,280.0,25.2,10.5,2.3,3.7,0.8,0.2,SEP 30 2022,"$9,125,000"
202694,Marcus Morris Sr.,Clippers,Forward,6-8,218,USA,1989-09-02T00:00:00,11,14,718.0,27.1,12.4,4.6,1.5,0.7,0.3,SEP 30 2022,
1628539,Mychal Mulder,Heat,Guard,6-3,195,Canada,1994-06-12T00:00:00,4,Undrafted,84.0,14.4,5.8,1.3,0.5,0.2,0.2,,
1630530,Trey Murphy III,Pelicans,Forward,6-8,206,USA,2000-06-18T00:00:00,1,17,62.0,13.9,5.4,2.4,0.6,0.4,0.1,OCT 04 2022,"$3,206,520"
1627749,Dejounte Murray,Hawks,Guard,6-4,180,USA,1996-09-19T00:00:00,5,29,320.0,25.8,12.5,6.0,4.8,1.4,0.3,OCT 06 2022,"$16,571,120"
1627750,Jamal Murray,Nuggets,Guard,6-3,215,Canada,1997-02-23T00:00:00,5,7,345.0,30.1,16.3,3.6,3.8,1.0,0.3,OCT 03 2022,"$31,650,600"
203488,Mike Muscala,Thunder,Forward-Center,6-10,240,USA,1991-07-01T00:00:00,9,44,432.0,15.5,6.2,3.2,0.9,0.3,0.5,OCT 03 2022,"$3,500,000"
1629004,Svi Mykhailiuk,Raptors,Guard-Forward,6-7,205,Ukraine,1997-06-10T00:00:00,5,47,220.0,17.0,6.6,1.8,1.4,0.6,0.1,,"$1,878,720"
1626204,Larry Nance Jr.,Pelicans,Forward-Center,6-7,245,USA,1993-01-01T00:00:00,7,27,396.0,24.1,8.1,6.5,1.9,1.2,0.5,OCT 04 2022,"$9,672,727"
1630612,RJ Nembhard Jr.,Cavaliers,Guard,6-4,200,USA,1999-03-22T00:00:00,1,Undrafted,14.0,4.5,1.1,0.5,0.9,0.1,0.0,OCT 05 2022,
1630174,Aaron Nesmith,Pacers,Guard-Forward,6-5,215,USA,1999-10-16T00:00:00,2,14,98.0,12.7,4.2,2.2,0.5,0.4,0.1,OCT 05 2022,"$3,804,360"
203526,Raul Neto,Cavaliers,Guard,6-2,180,Brazil,1992-05-19T00:00:00,7,47,387.0,16.2,6.0,1.6,2.2,0.7,0.1,OCT 05 2022,"$1,836,090"
1627777,Georges Niang,76ers,Forward,6-7,230,USA,1993-06-17T00:00:00,6,50,305.0,14.6,6.1,2.0,0.8,0.3,0.1,OCT 03 2022,"$3,465,000"
1630227,Daishen Nix,Rockets,Guard,6-4,226,USA,2002-02-13T00:00:00,1,Undrafted,24.0,10.9,3.2,1.4,1.7,0.6,0.0,OCT 02 2022,"$1,563,518"
1630192,Zeke Nnaji,Nuggets,Forward-Center,6-9,240,USA,2001-01-09T00:00:00,2,22,83.0,13.2,4.9,2.6,0.3,0.3,0.2,OCT 03 2022,"$2,617,800"
203457,Nerlens Noel,Pistons,Center-Forward,6-11,220,USA,1994-04-10T00:00:00,8,6,450.0,22.4,7.3,6.2,1.1,1.3,1.5,OCT 04 2022,"$9,240,000"
1629669,Jaylen Nowell,Timberwolves,Guard,6-4,201,USA,1999-07-09T00:00:00,3,43,119.0,15.8,8.1,1.9,1.8,0.4,0.2,OCT 04 2022,"$1,930,681"
1628373,Frank Ntilikina,Mavericks,Guard,6-4,200,France,1998-07-28T00:00:00,5,8,269.0,17.9,5.2,1.8,2.3,0.7,0.2,OCT 05 2022,"$2,036,318"
1629134,Kendrick Nunn,Lakers,Guard,6-2,190,USA,1995-08-03T00:00:00,2,Undrafted,123.0,29.4,15.0,2.9,3.0,0.9,0.2,OCT 03 2022,"$5,250,000"
203994,Jusuf Nurkic,Trail Blazers,Center,6-11,290,Bosnia and Herzegovina,1994-08-23T00:00:00,8,16,411.0,23.9,12.2,8.5,2.2,0.9,1.2,OCT 03 2022,"$15,625,000"
1628021,David Nwaba,Rockets,Guard-Forward,6-5,219,USA,1993-01-14T00:00:00,6,Undrafted,237.0,19.3,6.8,3.7,1.0,0.7,0.4,OCT 02 2022,"$5,022,000"
1629670,Jordan Nwora,Bucks,Forward,6-8,225,USA,1998-09-09T00:00:00,2,45,92.0,15.9,7.2,3.1,0.7,0.5,0.3,OCT 01 2022,
1626220,Royce O'Neale,Nets,Forward,6-5,226,USA,1993-06-05T00:00:00,5,Undrafted,370.0,25.7,6.2,4.8,2.1,0.8,0.4,OCT 03 2022,"$9,200,000"
1629643,Chuma Okeke,Magic,Forward,6-6,229,USA,1998-08-18T00:00:00,2,16,115.0,25.1,8.3,4.6,1.9,1.3,0.6,OCT 03 2022,"$3,433,320"
1629006,Josh Okogie,Suns,Guard,6-4,213,Nigeria,1998-09-01T00:00:00,4,20,244.0,20.6,6.4,2.9,1.1,1.0,0.4,OCT 02 2022,"$1,836,090"
1630168,Onyeka Okongwu,Hawks,Forward-Center,6-8,240,USA,2000-12-11T00:00:00,2,6,98.0,16.3,6.3,4.6,0.7,0.6,0.9,OCT 06 2022,"$6,395,160"
1630171,Isaac Okoro,Cavaliers,Forward-Guard,6-5,225,USA,2001-01-26T00:00:00,2,5,134.0,31.0,9.2,3.0,1.9,0.9,0.3,OCT 05 2022,"$7,040,880"
203506,Victor Oladipo,Heat,Guard,6-4,213,USA,1992-05-04T00:00:00,9,2,462.0,32.8,17.4,4.6,3.9,1.6,0.5,OCT 04 2022,"$8,750,000"
203482,Kelly Olynyk,Pistons,Forward-Center,6-11,240,Canada,1991-04-19T00:00:00,9,13,610.0,22.0,10.1,5.1,2.0,0.8,0.5,OCT 04 2022,"$12,804,878"
1626224,Cedi Osman,Cavaliers,Forward,6-7,230,Turkey,1995-04-08T00:00:00,5,31,327.0,24.5,10.0,3.2,2.1,0.7,0.1,OCT 05 2022,"$7,426,088"
1626162,Kelly Oubre Jr.,Hornets,Forward-Guard,6-6,203,USA,1995-12-09T00:00:00,7,15,479.0,25.2,12.0,4.3,1.0,0.9,0.5,OCT 02 2022,"$12,600,000"
1629672,Eric Paschall,Timberwolves,Forward,6-6,255,USA,1996-11-04T00:00:00,3,41,158.0,19.5,9.8,3.2,1.4,0.3,0.2,OCT 04 2022,
101108,Chris Paul,Suns,Guard,6-0,175,USA,1985-05-06T00:00:00,17,4,1155.0,34.5,18.1,4.5,9.5,2.1,0.1,OCT 02 2022,"$28,400,000"
1626166,Cameron Payne,Suns,Guard,6-1,183,USA,1994-08-08T00:00:00,7,14,279.0,17.9,7.6,2.2,3.2,0.7,0.2,OCT 02 2022,"$6,000,000"
203901,Elfrid Payton,Suns,Guard,6-3,195,USA,1994-02-22T00:00:00,8,10,500.0,26.8,10.1,4.0,5.7,1.2,0.3,OCT 02 2022,
1627780,Gary Payton II,Trail Blazers,Guard,6-3,195,USA,1992-12-01T00:00:00,6,Undrafted,142.0,14.5,5.2,2.8,1.1,1.0,0.3,OCT 03 2022,"$8,300,000"
1630691,Jamorko Pickett,Pistons,Forward,6-9,206,USA,1997-12-24T00:00:00,1,Undrafted,13.0,13.6,3.8,2.5,0.5,0.0,0.5,OCT 04 2022,
1629033,Theo Pinson,Mavericks,Guard-Forward,6-5,212,USA,1995-11-05T00:00:00,4,Undrafted,87.0,8.7,2.9,1.3,1.1,0.3,0.1,OCT 05 2022,"$1,836,090"
203486,Mason Plumlee,Hornets,Forward-Center,6-11,254,USA,1990-03-05T00:00:00,9,22,661.0,22.3,8.3,6.6,2.4,0.8,0.9,OCT 02 2022,"$9,080,417"
1627751,Jakob Poeltl,Spurs,Center,7-1,245,Austria,1995-10-15T00:00:00,6,9,416.0,20.2,7.3,6.1,1.4,0.5,1.3,OCT 02 2022,"$9,398,148"
1630197,Aleksej Pokusevski,Thunder,Forward,7-0,190,Serbia,2001-12-26T00:00:00,2,17,106.0,21.9,7.8,5.0,2.2,0.6,0.8,OCT 03 2022,"$3,261,480"
1630582,Yves Pons,Grizzlies,Forward,6-5,206,France,1999-05-07T00:00:00,1,Undrafted,12.0,5.9,1.1,1.0,0.1,0.1,0.3,OCT 01 2022,
1629673,Jordan Poole,Warriors,Guard,6-4,194,USA,1999-06-19T00:00:00,3,28,184.0,24.7,13.7,2.6,2.9,0.7,0.2,SEP 30 2022,"$3,901,399"
1629645,Kevin Porter Jr.,Rockets,Guard-Forward,6-4,203,USA,2000-05-04T00:00:00,3,30,137.0,28.5,13.7,3.9,4.7,1.0,0.3,OCT 02 2022,"$3,217,631"
1629008,Michael Porter Jr.,Nuggets,Forward,6-10,218,USA,1998-06-29T00:00:00,3,14,125.0,24.6,14.1,6.1,1.1,0.6,0.6,OCT 03 2022,"$30,913,750"
203490,Otto Porter Jr.,Raptors,Forward,6-8,198,USA,1993-06-03T00:00:00,9,3,504.0,26.0,10.6,5.1,1.5,1.1,0.4,OCT 02 2022,"$6,000,000"
1626171,Bobby Portis,Bucks,Forward,6-10,250,USA,1995-02-10T00:00:00,7,22,453.0,21.7,11.1,6.6,1.2,0.6,0.4,OCT 01 2022,"$10,843,350"
204001,Kristaps Porzingis,Wizards,Forward-Center,7-3,240,Latvia,1995-08-02T00:00:00,6,4,337.0,30.8,18.9,7.9,1.6,0.7,1.9,SEP 30 2022,"$33,833,400"
203939,Dwight Powell,Mavericks,Forward-Center,6-10,240,Canada,1991-07-20T00:00:00,8,45,511.0,19.0,7.7,4.6,1.0,0.6,0.5,OCT 05 2022,"$11,080,125"
1629619,Myles Powell,76ers,Guard,6-2,195,USA,1997-07-07T00:00:00,2,Undrafted,11.0,4.7,1.2,0.5,0.3,0.1,0.0,,
1626181,Norman Powell,Clippers,Guard,6-3,215,USA,1993-05-25T00:00:00,7,46,421.0,22.4,11.3,2.6,1.5,0.8,0.3,SEP 30 2022,"$16,758,621"
1630563,Joshua Primo,Spurs,Guard,6-4,189,Canada,2002-12-24T00:00:00,1,12,50.0,19.3,5.8,2.3,1.6,0.4,0.5,OCT 02 2022,"$4,144,320"
1627752,Taurean Prince,Timberwolves,Forward,6-6,218,USA,1994-03-22T00:00:00,6,12,370.0,24.2,10.5,3.9,1.7,0.8,0.4,OCT 04 2022,"$7,295,000"
1630202,Payton Pritchard,Celtics,Guard,6-1,195,USA,1998-01-28T00:00:00,2,26,137.0,16.6,6.9,2.1,1.9,0.5,0.1,OCT 02 2022,"$2,239,200"
1630243,Trevelin Queen,76ers,Guard,6-6,190,USA,1997-02-25T00:00:00,1,Undrafted,10.0,7.4,4.3,1.6,0.4,0.5,0.1,OCT 03 2022,"$1,637,966"
1629674,Neemias Queta,Kings,Center,7-0,248,Portugal,1999-07-13T00:00:00,1,39,15.0,8.0,3.0,2.1,0.4,0.1,0.5,OCT 03 2022,
1630193,Immanuel Quickley,Knicks,Guard,6-3,190,USA,1999-06-17T00:00:00,2,25,142.0,21.5,11.4,2.7,2.8,0.6,0.1,OCT 04 2022,"$2,316,240"
203944,Julius Randle,Knicks,Forward-Center,6-8,250,USA,1994-11-29T00:00:00,8,7,518.0,31.2,17.7,9.3,3.6,0.7,0.5,OCT 04 2022,"$23,760,000"
1630559,Austin Reaves,Lakers,Guard,6-5,197,USA,1998-05-29T00:00:00,1,Undrafted,61.0,23.2,7.3,3.2,1.8,0.5,0.3,OCT 03 2022,"$1,563,518"
1629629,Cam Reddish,Knicks,Forward-Guard,6-8,217,USA,1999-09-01T00:00:00,3,10,133.0,24.9,10.5,3.2,1.3,1.1,0.4,OCT 04 2022,"$5,954,454"
1628432,Davon Reed,Nuggets,Guard,6-5,206,USA,1995-06-11T00:00:00,3,32,79.0,12.1,3.6,1.9,0.9,0.4,0.1,OCT 03 2022,"$1,902,133"
1630194,Paul Reed,76ers,Forward,6-9,210,USA,1999-06-14T00:00:00,2,58,64.0,7.5,3.2,2.4,0.4,0.7,0.4,OCT 03 2022,"$1,782,621"
1629675,Naz Reid,Timberwolves,Center-Forward,6-9,264,USA,1999-08-26T00:00:00,3,Undrafted,177.0,17.3,9.5,4.2,1.0,0.5,1.0,OCT 04 2022,"$1,930,681"
1630208,Nick Richards,Hornets,Center,7-0,245,Jamaica,1997-11-29T00:00:00,2,42,68.0,6.3,2.4,1.4,0.2,0.1,0.3,OCT 02 2022,"$1,782,621"
1626196,Josh Richardson,Spurs,Guard,6-5,200,USA,1993-09-15T00:00:00,7,40,438.0,29.8,12.0,3.1,2.7,1.1,0.6,OCT 02 2022,"$12,196,094"
203085,Austin Rivers,Timberwolves,Guard,6-4,200,USA,1992-08-01T00:00:00,10,10,655.0,24.2,8.8,2.1,2.2,0.7,0.2,OCT 04 2022,"$1,836,090"
1629130,Duncan Robinson,Heat,Forward,6-7,215,USA,1994-04-22T00:00:00,4,Undrafted,239.0,27.7,11.9,2.9,1.5,0.5,0.2,OCT 04 2022,"$16,902,000"
1629011,Mitchell Robinson,Knicks,Center-Forward,7-0,240,USA,1998-04-01T00:00:00,4,36,230.0,23.8,8.4,7.5,0.6,0.9,2.0,OCT 04 2022,"$17,045,454"
1630526,Jeremiah Robinson-Earl,Thunder,Forward,6-8,242,USA,2000-11-03T00:00:00,1,32,49.0,22.2,7.5,5.6,1.0,0.6,0.3,OCT 03 2022,"$2,000,000"
1629676,Isaiah Roby,Spurs,Forward,6-8,230,USA,1998-02-03T00:00:00,3,45,109.0,21.9,9.1,5.1,1.6,0.8,0.7,OCT 02 2022,"$1,930,681"
200765,Rajon Rondo,Cavaliers,Guard,6-1,180,USA,1986-02-22T00:00:00,17,21,957.0,29.9,9.8,4.5,7.9,1.6,0.1,,
201565,Derrick Rose,Knicks,Guard,6-2,200,USA,1988-10-04T00:00:00,13,1,672.0,31.7,18.2,3.3,5.4,0.8,0.3,OCT 04 2022,"$14,520,730"
203082,Terrence Ross,Magic,Guard-Forward,6-6,206,USA,1991-02-05T00:00:00,10,8,670.0,24.8,11.2,2.8,1.3,0.8,0.3,OCT 03 2022,"$11,500,000"
1626179,Terry Rozier,Hornets,Guard,6-1,190,USA,1994-03-17T00:00:00,7,16,477.0,26.1,12.7,3.9,3.2,0.9,0.2,OCT 02 2022,"$21,486,316"
201937,Ricky Rubio,Cavaliers,Guard,6-2,190,Spain,1990-10-21T00:00:00,11,5,665.0,30.3,11.1,4.2,7.6,1.8,0.1,OCT 05 2022,"$5,853,659"
1626156,D'Angelo Russell,Timberwolves,Guard,6-4,193,USA,1996-02-23T00:00:00,7,2,424.0,29.4,17.7,3.5,5.6,1.1,0.3,OCT 04 2022,"$31,377,750"
1630346,Matt Ryan,Celtics,Forward,6-7,215,USA,1997-04-17T00:00:00,1,Undrafted,1.0,5.3,3.0,0.0,0.0,1.0,0.0,OCT 02 2022,
1627734,Domantas Sabonis,Kings,Forward-Center,6-11,240,Lithuania,1996-05-03T00:00:00,6,11,415.0,28.4,14.4,9.2,3.6,0.7,0.4,OCT 03 2022,"$18,500,000"
203967,Dario Saric,Suns,Forward-Center,6-10,225,Croatia,1994-04-08T00:00:00,5,12,356.0,25.2,11.7,5.9,2.0,0.6,0.2,OCT 02 2022,"$9,240,000"
203107,Tomas Satoransky,Wizards,Guard,6-7,210,Czech Republic,1991-10-30T00:00:00,7,32,388.0,22.2,6.9,2.9,4.1,0.8,0.2,,
1630648,Jordan Schakel,Wizards,Guard,6-6,200,USA,1998-06-13T00:00:00,1,Undrafted,4.0,7.6,1.3,2.0,0.0,0.3,0.0,SEP 30 2022,
1629678,Admiral Schofield,Magic,Forward,6-5,241,United Kingdom,1997-03-30T00:00:00,2,42,71.0,11.8,3.5,1.9,0.6,0.2,0.1,OCT 03 2022,
203471,Dennis Schroder,Rockets,Guard,6-1,172,Germany,1993-09-15T00:00:00,9,17,621.0,26.5,14.2,2.9,4.7,0.8,0.1,OCT 02 2022,
1630206,Jay Scrubb,Clippers,Guard,6-5,220,USA,2000-09-01T00:00:00,3,55,22.0,9.3,3.8,1.4,0.4,0.4,0.1,,
1630578,Alperen Sengun,Rockets,Center,6-10,243,Turkey,2002-07-25T00:00:00,1,16,72.0,20.7,9.6,5.5,2.6,0.8,0.9,OCT 02 2022,"$3,375,360"
1629012,Collin Sexton,Cavaliers,Guard,6-1,190,USA,1999-01-04T00:00:00,4,8,218.0,32.9,20.0,3.0,3.3,0.8,0.1,OCT 05 2022,
1629013,Landry Shamet,Suns,Guard,6-4,190,USA,1997-03-13T00:00:00,4,26,262.0,23.3,9.0,1.8,1.6,0.4,0.1,OCT 02 2022,"$9,500,000"
1630549,Day'Ron Sharpe,Nets,Center,6-9,265,USA,2001-11-06T00:00:00,1,29,32.0,12.2,6.2,5.0,0.5,0.3,0.5,OCT 03 2022,"$2,109,480"
1627783,Pascal Siakam,Raptors,Forward,6-8,230,Cameroon,1994-04-02T00:00:00,6,27,400.0,29.5,15.7,6.3,3.1,0.9,0.7,OCT 02 2022,"$35,448,672"
1627732,Ben Simmons,Nets,Guard-Forward,6-11,240,Australia,1996-07-20T00:00:00,4,1,275.0,33.9,15.9,8.1,7.7,1.7,0.7,OCT 03 2022,"$35,448,672"
1630250,Marko Simonovic,Bulls,Center,6-11,220,Montenegro,1999-10-15T00:00:00,1,44,9.0,3.9,1.9,1.1,0.0,0.1,0.1,OCT 04 2022,"$1,563,518"
1629014,Anfernee Simons,Trail Blazers,Guard,6-3,181,USA,1999-06-08T00:00:00,4,24,211.0,20.7,10.2,2.2,2.0,0.4,0.1,OCT 03 2022,"$22,321,429"
1630579,Jericho Sims,Knicks,Center,6-9,250,USA,1998-10-20T00:00:00,1,58,41.0,13.5,2.2,4.1,0.5,0.3,0.5,OCT 04 2022,"$1,639,842"
1630606,Javonte Smart,Heat,Guard,6-4,205,USA,1999-06-03T00:00:00,2,Undrafted,17.0,11.8,3.0,1.4,0.9,0.4,0.2,,
203935,Marcus Smart,Celtics,Guard,6-4,220,USA,1994-03-06T00:00:00,8,6,520.0,29.8,10.5,3.6,4.5,1.6,0.4,OCT 02 2022,"$17,207,142"
202397,Ish Smith,Nuggets,Guard,6-0,175,USA,1988-07-05T00:00:00,12,Undrafted,719.0,20.0,7.6,2.5,3.9,0.7,0.3,OCT 03 2022,"$4,725,000"
1630188,Jalen Smith,Pacers,Forward-Center,6-10,215,USA,2000-03-16T00:00:00,2,10,78.0,13.8,6.7,4.4,0.4,0.2,0.6,OCT 05 2022,"$4,670,160"
1630270,Xavier Sneed,Jazz,Forward,6-5,215,USA,1997-12-21T00:00:00,1,Undrafted,9.0,4.3,0.6,0.7,0.1,0.0,0.0,OCT 02 2022,
203503,Tony Snell,Pelicans,Guard,6-6,213,USA,1991-11-10T00:00:00,9,20,601.0,21.8,6.1,2.3,1.1,0.4,0.2,OCT 04 2022,
1630531,Jaden Springer,76ers,Guard,6-4,202,USA,2002-09-25T00:00:00,1,28,2.0,2.8,1.0,1.0,0.0,0.0,1.0,OCT 03 2022,"$2,125,200"
203917,Nik Stauskas,Celtics,Guard,6-6,207,Canada,1993-10-07T00:00:00,7,8,343.0,19.5,6.7,2.0,1.5,0.4,0.2,,"$702,311"
202362,Lance Stephenson,Pacers,Forward,6-5,210,USA,1990-09-05T00:00:00,11,40,554.0,22.9,8.6,4.1,2.9,0.6,0.1,,
1630205,Lamar Stevens,Cavaliers,Forward,6-6,230,USA,1997-07-09T00:00:00,2,Undrafted,103.0,14.7,5.3,2.5,0.7,0.5,0.3,OCT 05 2022,"$1,782,621"
1630191,Isaiah Stewart,Pistons,Forward-Center,6-8,250,USA,2001-05-22T00:00:00,2,16,139.0,23.5,8.1,7.7,1.0,0.4,1.2,OCT 04 2022,"$3,433,320"
1629622,Max Strus,Heat,Guard-Forward,6-5,215,USA,1996-03-28T00:00:00,3,Undrafted,109.0,19.3,8.8,2.2,1.1,0.4,0.2,OCT 04 2022,"$1,815,677"
1630591,Jalen Suggs,Magic,Guard,6-5,205,USA,2001-06-03T00:00:00,1,5,48.0,27.2,11.8,3.6,4.4,1.2,0.4,OCT 03 2022,"$6,922,320"
1630256,Jae'Sean Tate,Rockets,Forward,6-4,230,USA,1995-10-28T00:00:00,2,Undrafted,148.0,27.7,11.6,5.4,2.7,1.1,0.5,OCT 02 2022,"$7,065,217"
1628369,Jayson Tatum,Celtics,Forward-Guard,6-8,210,USA,1998-03-03T00:00:00,5,3,365.0,33.4,20.9,6.6,3.0,1.1,0.7,OCT 02 2022,"$30,351,780"
1630678,Terry Taylor,Pacers,Forward,6-5,230,USA,1999-09-23T00:00:00,1,Undrafted,33.0,21.6,9.6,5.2,1.2,0.4,0.2,OCT 05 2022,"$1,563,518"
202066,Garrett Temple,Pelicans,Guard-Forward,6-5,195,USA,1986-05-08T00:00:00,12,Undrafted,691.0,21.4,6.4,2.3,1.7,0.8,0.3,OCT 04 2022,"$5,155,500"
1630179,Tyrell Terry,Grizzlies,Guard,6-2,160,USA,2000-09-28T00:00:00,3,31,13.0,4.6,1.0,0.5,0.5,0.4,0.0,,"$1,782,621"
1628464,Daniel Theis,Pacers,Forward-Center,6-9,245,Germany,1992-04-04T00:00:00,5,Undrafted,306.0,19.6,7.6,4.9,1.3,0.5,0.9,OCT 05 2022,"$8,694,369"
1630271,Brodric Thomas,Celtics,Guard,6-5,185,USA,1997-01-28T00:00:00,2,Undrafted,44.0,10.4,3.3,1.4,0.9,0.4,0.3,OCT 02 2022,
1630560,Cam Thomas,Nets,Guard,6-3,210,Japan,2001-10-13T00:00:00,1,27,67.0,17.6,8.5,2.4,1.2,0.5,0.1,OCT 03 2022,"$2,138,160"
202738,Isaiah Thomas,Hornets,Guard,5-9,185,USA,1989-02-07T00:00:00,11,60,550.0,28.3,17.7,2.4,4.8,0.9,0.1,OCT 02 2022,
1629744,Matt Thomas,Bulls,Guard,6-3,190,USA,1994-08-04T00:00:00,3,Undrafted,126.0,9.7,4.0,1.2,0.5,0.2,0.0,OCT 04 2022,
202691,Klay Thompson,Warriors,Guard,6-6,220,USA,1990-02-08T00:00:00,9,11,647.0,32.9,19.5,3.5,2.3,0.9,0.5,SEP 30 2022,"$40,600,080"
202684,Tristan Thompson,Bulls,Center-Forward,6-9,254,Canada,1991-03-13T00:00:00,11,4,730.0,26.8,9.0,8.4,1.0,0.5,0.7,OCT 04 2022,
